entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Pictures,Description,Parenthetical,Audio Files,Video File,Response Menu Sequence,Guid,ja,EventGuid,canvasRect
Pandora_Characters_Heinrich_220,81,220,16,-1,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;209.6642
Pandora_Characters_Heinrich_221,81,221,16,-1,,,[R]He's gone.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;257.6645
Pandora_Characters_Heinrich_222,81,222,16,-1,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},1080;300
Pandora_Characters_Heinrich_223,81,223,16,-1,,,[NC]I wish I could've done something.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1080;348
Pandora_Characters_Heinrich_224,81,224,16,9,,,[NS]Hey!,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched"" and (QT(""2a033c82-7981-4a54-9bf9-e8c65949d2e1"") == ""Active"")",,,[],,,[],,,d2991ccb-8794-48e9-9486-44bc1e8796a3,,{{omit}},1332;168
Pandora_Characters_Heinrich_225,81,225,16,-1,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},1080;396
Pandora_Characters_Heinrich_226,81,226,16,-1,,,[R]Or at least apologize.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1080;444
Pandora_Characters_Heinrich_227,81,227,16,-1,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;497.6645
Pandora_Characters_Heinrich_228,81,228,16,-1,,,[NW]Wait a minute!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;545.6645
Pandora_Characters_Heinrich_229,81,229,16,-1,,,,False,Block,Normal,,,"Destination(WP1, -90)->Message(d);\nDelay(1)@Message(d)->Message(r);\nRotate(90)@Message(r)->Message(d);\nDelay(0.5)@Message(d)->Message(c);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;593.6645
Pandora_Characters_Heinrich_230,81,230,16,6,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},588;612
Pandora_Characters_Heinrich_231,81,231,16,6,,,Are you there?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},600;660
Pandora_Characters_Heinrich_232,81,232,16,-1,,,"[NS]You stay put, okay?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1081.305;641.6645
Pandora_Characters_Heinrich_233,81,233,16,-1,,,[NGD]I'll get you back in no time!,False,Block,Normal,,"SetQT(""8de16692-1377-43b4-8aa5-cff042eee6c3"", ""Finished"");",,[],,,[],,{{omit}},{{omit}},,{{omit}},1080;684
Heinrich_Navratil_Characters_Heinrich_234,81,234,55,16,,,[NC]You again.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1329.577;212.1923
Pandora_Characters_Heinrich_235,81,235,16,55,,,[NGD]Welcome back!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1332;264
Heinrich_Navratil_Characters_Heinrich_236,81,236,55,16,,,[NC]Let me guess.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1332;312
Heinrich_Navratil_Characters_Heinrich_237,81,237,55,16,,,That was you?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1332;360
Pandora_Characters_Heinrich_238,81,238,16,55,,,[NS]I think so!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1329.577;414.1923
Heinrich_Navratil_Characters_Heinrich_239,81,239,55,16,,,Can I ask you something?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1332;468
Pandora_Characters_Heinrich_240,81,240,16,55,,,[NS]Sure!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1329.577;514.1923
Heinrich_Navratil_Characters_Heinrich_241,81,241,55,16,,,Do you enjoy stepping on other people's toes?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1329.577;564.1924
Pandora_Characters_Heinrich_242,81,242,16,55,,,[S]Excuse me?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1329.577;614.1924
Heinrich_Navratil_Characters_Heinrich_243,81,243,55,16,,,I am asking why you won't let a dead man rest.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1332;660
Pandora_Characters_Heinrich_244,81,244,16,55,,,[NW]You wanted to die?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1545.577;224.1923
Heinrich_Navratil_Characters_Heinrich_245,81,245,55,16,,,[NC]If that's the price of peace and quiet.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;276
Pandora_Characters_Heinrich_246,81,246,16,55,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;324
Pandora_Characters_Heinrich_247,81,247,16,55,,,[R]I'm sorry.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1545.577;368.1923
Heinrich_Navratil_Characters_Heinrich_248,81,248,55,16,,,It's alright.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1545.577;416.1923
Heinrich_Navratil_Characters_Heinrich_249,81,249,55,16,,,"[NC]Just let bygones be bygones, next time.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;468
Pandora_Characters_Heinrich_250,81,250,16,55,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;516
Heinrich_Navratil_Characters_Heinrich_251,81,251,55,16,,,"Now, if you don't mind.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;564
Heinrich_Navratil_Characters_Heinrich_252,81,252,55,16,,,I have a door to repair.,False,Block,Normal,,"SetQT(""2a033c82-7981-4a54-9bf9-e8c65949d2e1"", ""Finished"");",,[],,,[],,{{omit}},{{omit}},,{{omit}},1548;612
Pandora_Characters_Heinrich_254,81,254,16,55,,,,False,Block,Normal,,,AudioWait(SFX/Action/Knock)@2->Message(d);\nDelay(1)@Message(d)->Message(a);\nAudioWait(SFX/Action/Knock)@Message(a)->Message(d1);\nDelay(2)@Message(d1)->Message(c);\nContinue()@Message(c);,[],,,[],,{{omit}},{{omit}},,{{omit}},1836;278
Pandora_Characters_Heinrich_255,81,255,16,55,,,[NC],False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1836;328
Pandora_Characters_Heinrich_256,81,256,16,55,,,[N],False,Block,Normal,,,Continue()@1,[],,,[],,{{omit}},{{omit}},,{{omit}},1824;384
Pandora_Characters_Heinrich_257,81,257,16,55,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;372
Pandora_Characters_Heinrich_259,81,259,16,55,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;468
Heinrich_Navratil_Characters_Heinrich_260,81,260,55,16,,,[NC]And?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;516
Pandora_Characters_Heinrich_261,81,261,16,55,,,[SC]You're an ass.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;564
Pandora_Characters_Heinrich_262,81,262,16,55,,,[S]But that didn't give me the right to intrude.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;612
Pandora_Characters_Heinrich_263,81,263,16,55,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},2040;660
Heinrich_Navratil_Characters_Heinrich_264,81,264,55,16,,,[NC]Thank you.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;276
Pandora_Characters_Heinrich_265,81,265,16,55,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;324
Heinrich_Navratil_Characters_Heinrich_266,81,266,55,16,,,[N]If that's all-,False,Block,Normal,,,Delay(0.3)@Message(Typed)->Message(c);\nContinue()@Message(c);,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;372
Pandora_Characters_Heinrich_267,81,267,16,55,,,[NC]One last thing.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;420
Pandora_Characters_Heinrich_268,81,268,16,55,,,[N]I'm sorry I brought you back.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;468
Heinrich_Navratil_Characters_Heinrich_269,81,269,55,16,,,[NC]Don't worry about it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;516
Pandora_Characters_Heinrich_270,81,270,16,55,,,[S]I do!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;564
Pandora_Characters_Heinrich_271,81,271,16,55,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;612
Heinrich_Navratil_Characters_Heinrich_272,81,272,55,16,,,[N]Can you work wood?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;360
Pandora_Characters_Heinrich_273,81,273,16,55,,,[NGD]I know how to break it!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;408
Heinrich_Navratil_Characters_Heinrich_274,81,274,55,16,,,[NC]Evidently.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;456
Pandora_Characters_Heinrich_275,81,275,16,55,,,[NS]I'm quick to pick things up!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;504
Heinrich_Navratil_Characters_Heinrich_276,81,276,55,16,,,[N]We'll see about that.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;552
Pandora_Characters_Heinrich_277,81,277,16,6,,,,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched"" and (QT(""8656120a-5f50-402c-b896-bb3a432b2af1"") == ""Active"") and (Variable[""Identifier""] == ""door"")",,AudioWait(SFX/Action/door_lock_handle_locked_02)->Message(d);\nDelay(1)@Message(d)->Message(c);\nContinue()@Message(c);,[],,,[],,{{omit}},{{omit}},,{{omit}},600;192
Pandora_Characters_Heinrich_278,81,278,16,55,,,[SPC]What am I doing here?,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched"" and (QT(""2a033c82-7981-4a54-9bf9-e8c65949d2e1"") == ""Active"") and (Variable[""Identifier""] == ""door"")",,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},600;84
Pandora_Characters_Heinrich_279,81,279,16,55,,,I should talk to Dorothy.,False,Block,Normal,"(QT(""d2688f60-e6d7-45c8-b008-8ea2cdc4bb5a"") == ""Active"") and (Variable[""Identifier""] == ""dorothy"")",,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},1416;72
Heinrich_Navratil_Characters_Heinrich_280,81,280,55,16,,,,False,Block,Normal,,"SetQT(""0a55fcc5-548f-4c22-973b-2ec24d0ca5e9"", ""Finished"");","Destination(-> Paradise, -90)->Message(d);\nDelay(1)@Message(d)->Message(dd);\nDestroy()@Message(dd)->Message(d2);\nContinue()@Message(d2);",[],,,[],,{{omit}},{{omit}},,{{omit}},2412;600
Pandora_Characters_Heinrich_283,81,283,16,55,,,"[NC]It's none of my business, I know.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;660
Pandora_Characters_Heinrich_284,81,284,16,55,,,But is there a reason why you want to die?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2220;708
Pandora_Characters_Heinrich_285,81,285,16,55,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},2412;312
invalid_entrytag,85,0,24,5,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},,{{omit}},1368;60
Ganymede_Paradise_Thermopylae_Shipment_79,85,79,9,9,,,"[NGD]I've been thinking that, too!",False,Block,Normal,"QT(""09e88e26-8012-4985-ad8f-609200ea6d48"") == ""Inactive""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Ganymede_Paradise_Thermopylae_Shipment_80,85,80,9,9,,,"[NGD]I've been thinking that, too!",False,Block,Normal,"QT(""09e88e26-8012-4985-ad8f-609200ea6d48"") == ""Inactive""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Ganymede_Paradise_Thermopylae_Shipment_82,85,82,9,9,,,"[NGD]I've been thinking that, too!",False,Block,Normal,"QT(""09e88e26-8012-4985-ad8f-609200ea6d48"") == ""Inactive""",,PanelPos(0);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},0;0
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_84,85,84,57,60,,,And I'M telling you we're not accepting it.,False,Block,Normal,"Dialog[thisID].SimStatus == ""Untouched""",,RotateTo(listener);,[],,,[],,{{omit}},{{omit}},,{{omit}},1187.194;216
Arben_Krasniqi_Paradise_Thermopylae_Shipment_85,85,85,60,57,,,That's not what you said last week!,False,Block,Normal,,,PanelPos(3);,[],,,[],,{{omit}},{{omit}},,{{omit}},1200;264
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_86,85,86,57,56,,,And?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;312
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_87,85,87,57,56,,,Do I look like I make the rules?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;362
Arben_Krasniqi_Paradise_Thermopylae_Shipment_88,85,88,60,57,,,"Yeah, whatever.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;408
Arben_Krasniqi_Paradise_Thermopylae_Shipment_89,85,89,60,57,,,Take it or leave it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1187.193;458
Arben_Krasniqi_Paradise_Thermopylae_Shipment_91,85,91,60,57,,,,False,Block,Normal,,,"Destination(WP Shipment, 180)->Message(c);\nContinue()@Message(c);",[],,,[],,{{omit}},{{omit}},,{{omit}},1188;552
Arben_Krasniqi_Paradise_Thermopylae_Shipment_92,85,92,60,57,,,I don't care.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;508
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_93,85,93,57,60,,,Wait.,False,Block,Normal,,,RotateTo(listener);,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;608
Arben_Krasniqi_Paradise_Thermopylae_Shipment_94,85,94,60,57,,,What?,False,Block,Normal,,,PanelPos(0);\nRotateTo(listener);,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;660
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_95,85,95,57,60,,,You forgot your cart.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;710
Arben_Krasniqi_Paradise_Thermopylae_Shipment_96,85,96,60,57,,,"Jokes on you, bud.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;756
Arben_Krasniqi_Paradise_Thermopylae_Shipment_97,85,97,60,57,,,It's your problem now.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;804
Arben_Krasniqi_Paradise_Thermopylae_Shipment_98,85,98,60,57,,,,False,Block,Normal,,,"Destination(WP Shipment 1, 180)@0.5;\nContinue()@2;",[],,,[],,{{omit}},{{omit}},,{{omit}},1188;864
Dimitrios_Kalogerakis_Paradise_Thermopylae_Shipment_99,85,99,57,60,,,Asshole.,False,Block,Normal,,,RotateTo(listener);,[],,,[],,{{omit}},{{omit}},,{{omit}},1188;912
Arben_Krasniqi_Paradise_Thermopylae_Shipment_100,85,100,60,57,,,,False,Block,Normal,,,Rotate(-90);\nContinue();,[],,,[],,{{omit}},{{omit}},,{{omit}},1224;960
Pandora_Characters_Dimitrios_START,86,0,16,6,START,,,False,Block,Normal,,,None(),[],,,[],,,5d8da870-7280-4bca-a363-99aab8059733,,{{omit}},210.3973;27.87955
Dimitrios_Kalogerakis_Characters_Dimitrios_167,86,167,57,16,,,"If you got a problem, talk to someone else.",False,Block,Normal,,,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},204;72
Pandora_Characters_Andreas_START,87,0,16,6,START,,,False,Block,Normal,,,None(),[],,,[],,,5d8da870-7280-4bca-a363-99aab8059733,,{{omit}},210.3973;27.87955
Andreas_Giannopoulos_Characters_Andreas_167,87,167,58,16,,,Keep the peace.,False,Block,Normal,,,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},204;72
Pandora_Characters_Petros_START,88,0,16,6,START,,,False,Block,Normal,,,None(),[],,,[],,,5d8da870-7280-4bca-a363-99aab8059733,,{{omit}},210.3973;27.87955
Petros_Ochoa_Characters_Petros_1,88,1,367,367,,,So that's what the shootout was about?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;150
Nicu_Salamon_Characters_Petros_2,88,2,346,346,,,"Anyways, I asked Richard about it.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;200
Nicu_Salamon_Characters_Petros_3,88,3,346,346,,,"And he told me that there was a jailbreak, yesterday.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;250
Rudolf_Aarden_Characters_Petros_4,88,4,383,383,,,"Good morning, Mr. Hendrick.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;300
Rudolf_Aarden_Characters_Petros_5,88,5,383,383,,,"Hope you a nice day, Mr.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;350
Rudolf_Aarden_Characters_Petros_6,88,6,383,383,,,Good morning.,False,Block,Normal,"Q(""791f0167-c4b7-49f5-ad4b-c09a8e99ba5a"") == ""Active""",,,,,,[],,{{omit}},{{omit}},,{{omit}},885;150
Petros_Makridis_Characters_Petros_167,88,167,59,16,,,Behave.,False,Block,Normal,,,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},216;84
Pandora_Characters_Arben_START,89,0,16,6,START,,,False,Block,Normal,,,None(),[],,,[],,,5d8da870-7280-4bca-a363-99aab8059733,,{{omit}},216;36
Arben_Krasniqi_Characters_Arben_167,89,167,60,16,,,Have a good one.,False,Block,Normal,,,,[],,,[],,,cc50b193-29ad-494d-ba4c-40596d8f4610,,{{omit}},216;84
Atlas_Characters_Samuil_START,90,0,13,10,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},{{omit}},,{{omit}},1092;60
Samuil_Rybar_Characters_Samuil_1,90,1,61,13,,,What are you looking at?,False,Block,Normal,"QT(""a474431b-efa0-4cf3-adb6-c04f1eacad66"") == ""Active""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;144
Atlas_Characters_Samuil_2,90,2,13,61,,,Is Lieutenant Tanner in?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;192
Samuil_Rybar_Characters_Samuil_3,90,3,61,13,,,What's it to you?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;240
Atlas_Characters_Samuil_4,90,4,13,61,,,We have some business to discuss with him.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;288
Samuil_Rybar_Characters_Samuil_5,90,5,61,13,,,Yeah?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;384
Atlas_Characters_Samuil_8,90,8,13,61,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},456;480
Atlas_Characters_Samuil_9,90,9,13,61,,,So?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;528
Atlas_Characters_Samuil_10,90,10,13,61,,,"Will you go and fetch him, then?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;576
Samuil_Rybar_Characters_Samuil_11,90,11,61,13,,,I'm afraid not.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;624
Atlas_Characters_Samuil_12,90,12,13,61,,,And why's that?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;672
Samuil_Rybar_Characters_Samuil_13,90,13,61,13,,,"Not allowed to leave my post, unfortunately.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;720
Atlas_Characters_Samuil_14,90,14,13,61,,,So we're free to enter?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;768
Atlas_Characters_Samuil_22,90,22,13,61,,,[SC]I'm getting tired of this.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;864
Samuil_Rybar_Characters_Samuil_23,90,23,61,13,,,"Sorry, I don't make the rules.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;912
Atlas_Characters_Samuil_24,90,24,13,61,,,[S]Are you we supposed to wait until he strolls by?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;960
Samuil_Rybar_Characters_Samuil_25,90,25,61,13,,,Well...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;1008
Samuil_Rybar_Characters_Samuil_26,90,26,61,13,,,"You're not from Trachi, are you?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;192
Samuil_Rybar_Characters_Samuil_91,90,91,61,13,,,Can't let that happen.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;816
Samuil_Rybar_Characters_Samuil_93,90,93,61,13,,,The mayor and his new decree.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1776;1212
Samuil_Rybar_Characters_Samuil_94,90,94,61,13,,,Executive order 157 – or something like that.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1776;1260
Samuil_Rybar_Characters_Samuil_95,90,95,61,13,,,'Foreigners are to be accounted for.',False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1776;1308
Atlas_Characters_Samuil_96,90,96,13,13,,,He's expecting us.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;336
Samuil_Rybar_Characters_Samuil_97,90,97,61,13,,,Not that I would have heard.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},456;432
Atlas_Characters_Samuil_98,90,98,13,61,,,[SC]How does that matter?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;240
Samuil_Rybar_Characters_Samuil_99,90,99,61,13,,,Well...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;288
Atlas_Characters_Samuil_100,90,100,13,61,,,"[SPC]Get to the point, if you please.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;336
Samuil_Rybar_Characters_Samuil_101,90,101,61,13,,,"Technically, I could let you in...",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;384
Samuil_Rybar_Characters_Samuil_102,90,102,61,13,,,But you'd need a visum first.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;432
Daphne_Characters_Samuil_103,90,103,10,61,,,[RGD]Preposterous!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;492
Atlas_Characters_Samuil_104,90,104,13,10,,,[SP]Quiet!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;540
Atlas_Characters_Samuil_105,90,105,13,10,,,[SC]Let's say we'd want to aqcuire one...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;588
Samuil_Rybar_Characters_Samuil_106,90,106,61,10,,,Yes?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;636
Atlas_Characters_Samuil_107,90,107,13,61,,,[S]Who do we talk to?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;684
Samuil_Rybar_Characters_Samuil_108,90,108,61,13,,,The custom's office.... perhaps?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;732
Samuil_Rybar_Characters_Samuil_109,90,109,61,13,,,"God, do I have to spell everything out for you?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;780
Ganymede_Characters_Samuil_110,90,110,9,61,,,[NC]You call that spelling?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;828
Ganymede_Characters_Samuil_111,90,111,9,61,,,[NGD]It's like I'm watching a dog trying to do his taxes!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;876
Samuil_Rybar_Characters_Samuil_112,90,112,61,9,,,"[SPC]Let's not waste any more time, then.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;924
Atlas_Characters_Samuil_113,90,113,13,61,,,[SC]As for you...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;972
Atlas_Characters_Samuil_114,90,114,13,61,,,[S]We'll be back.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},636;1020
Samuil_Rybar_Characters_Samuil_115,90,115,61,13,,,Can't wait!,False,Block,Normal,,"SetQT(""a474431b-efa0-4cf3-adb6-c04f1eacad66"", ""Finished"")",,[],,,[],,{{omit}},{{omit}},,{{omit}},636;1068
Samuil_Rybar_Characters_Samuil_116,90,116,61,13,,,What's wrong?,False,Block,Normal,"QT(""78d17002-4ddb-4b50-8ff0-b7bf85cffc52"") == ""Active""",,,[],,,[],,{{omit}},{{omit}},,{{omit}},828;144
Samuil_Rybar_Characters_Samuil_117,90,117,61,13,,,"The custom's office is right over there, for heaven's\nsake!",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},828;192
Samuil_Rybar_Characters_Samuil_118,90,118,61,13,,,"Hey, long time no see.",False,Block,Normal,"QT(""78d17002-4ddb-4b50-8ff0-b7bf85cffc52"") == ""Active"" and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},{{omit}},,{{omit}},1056;156
Samuil_Rybar_Characters_Samuil_119,90,119,61,13,,,Let me guess...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;206
Samuil_Rybar_Characters_Samuil_120,90,120,61,13,,,"You've lost your way again, haven't you?",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;256
Samuil_Rybar_Characters_Samuil_121,90,121,61,13,,,As much as I'd like to personally hold your hand at\nevery step-,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;306
Atlas_Characters_Samuil_122,90,122,13,61,,,[SP]Shut it.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;356
Atlas_Characters_Samuil_123,90,123,13,10,,,[S]Enough of your bullshit.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;408
Atlas_Characters_Samuil_124,90,124,13,10,,,"[SC]Now, you listen to me.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1044;458
